"id","account_id","closed_date_id","start_date_id","end_date_id","cancellation_date_id","original_end_date_id","source_id","type_id","industry_id","arr","value","number_of_licenses"
a1d2o00000Wc8Y2AAJ,"0010Y00000V1ZQcQAN",20210430,20210430,20211114,,20211114,1,2,9,16116.86,8787.00,8
a1d1n00000ErZLAAA3,"0010Y00000cA1CsQAK",20190710,20190719,20200718,,20200718,1,2,9,26400.00,26400.00,12
a1d2o00000Wbzf6AAB,"0010Y00000V1ZQcQAN",20210104,20201115,20211114,,20211114,1,2,9,68200.00,68200.00,31
a1d2o00000Wxj24AAB,"0010Y00000V1ZQcQAN",20210526,20210526,20211114,,20211114,1,2,9,18001.04,8532.00,9
a1d2o00000Wc3lOAAR,"0010Y00000V1ZQcQAN",20210216,20210216,20211114,,20211114,1,2,9,2214.15,1650.00,1
a1d1n00000ErZJeAAN,"0010Y00000cA1CsQAK",20191010,20191010,20200718,,20200718,1,2,9,1934.63,1500.00,1
a1d1n00000ErZFIAA3,"0010Y00000lJF6nQAG",20170530,20170530,20180420,,20180420,1,2,1,615.80,550.00,1
a1d2o00000YYzETAA1,"0010Y00000V1ZQcQAN",20210915,20210915,20211114,,20211114,1,2,9,1968.61,329.00,1
a1d2o00000Wc4BLAAZ,"0010Y00000V1ZQcQAN",20210223,20210223,20211114,,20211114,1,2,9,2272.64,1650.00,1
a1d2o00000YYy4RAAT,"0010Y00000V1ZQcQAN",20210902,20210902,20211114,,20211114,1,2,9,1972.97,400.00,1
a1d1n00000ErZcvAAF,"0010Y00000yOpLtQAK",20200318,20200318,20200507,,20200507,1,2,10,10735.29,1500.00,2
a1d2o00000Wc8tGAAR,"0010Y00000V1ZQcQAN",20210506,20210506,20211114,,20211114,1,2,9,4098.21,2167.00,2
a1d1n00000ErZNyAAN,"0010Y00000yOpLtQAK",20180529,20180508,20190507,,20190507,1,2,10,13500.00,13500.00,5
a1d2o00000Wc7NrAAJ,"0010Y00000V1ZQcQAN",20210413,20210413,20211114,,20211114,1,2,9,2171.41,1285.00,1
a1d2o00000Y8n0jAAB,"0010Y00000V1ZQcQAN",20210721,20210721,20211114,,20211114,1,2,9,1999.70,641.00,1
a1d2o00000Wc37yAAB,"0010Y00000V1ZQcQAN",20210209,20210209,20211114,,20211114,1,2,9,2158.60,1650.00,1
a1d2o00000Wc70SAAR,"0010Y00000V1ZQcQAN",20210409,20210409,20211114,,20211114,1,2,9,2281.25,1375.00,1
a1d7U000000RHCDQA4,"0010Y00000lJMHvQAO",20221017,20221028,20231027,,20231027,1,2,10,6000.00,6000.00,1
a1d1n00000ErZMlAAN,"0010Y00000flYFYQA2",20180908,20180908,20190908,,20190908,1,2,10,10000.00,10000.00,4
a1d2o00000Wc9ytAAB,"0010Y00000V1ZQcQAN",20210519,20210519,20211114,,20211114,1,2,9,2027.78,1000.00,1
a1d1n00000ErZZ8AAN,"0010Y00000flYFYQA2",20190428,20190428,20200427,,20200427,1,2,10,9000.00,9000.00,2
a1d2o00000XImqVAAT,"0010Y00000V1ZQcQAN",20210608,20210608,20211114,,20211114,1,2,9,2012.06,882.00,1
a1d1n00000ErZRQAA3,"0010Y00000flYFYQA2",20191119,20191119,20200427,,20200427,1,2,10,3173.91,1400.00,1
a1d1n00000ErZVAAA3,"0010Y00000nOP5uQAG",20181010,20181010,20191010,,20191010,1,2,2,3750.00,3750.00,1
a1d1n00000ErZFmAAN,"0010Y00000yOpLtQAK",20170726,20170726,20171201,,20171201,1,2,10,1500.00,500.00,1
a1d1n00000ErZSpAAN,"0010Y00000flYFYQA2",20200430,20200428,20210428,,20210428,1,2,10,10000.00,10000.00,3
a1d2o00000Wc338AAB,"0010Y00000V1ZQcQAN",20210208,20210208,20211114,,20211114,1,2,9,2150.89,1650.00,1
a1d2o00000Wc8APAAZ,"0010Y00000flYFYQA2",20210428,20210428,20220427,,20220427,1,2,10,26000.00,26000.00,10
a1d1n00000ErZR8AAN,"0010Y00000nOxk9QAC",20181219,20181217,20191231,,20191231,1,2,1,9230.77,10000.00,3
a1d2o00000WVk4SAAT,"0010Y00000V1ZQcQAN",20200928,20200928,20201114,,20201114,1,2,9,2045.52,269.00,1
a1d1n00000ErZL7AAN,"0010Y00000nOxk9QAC",20200421,20200430,20210130,,20210130,1,2,1,2142.39,1620.00,1
a1d1n00000ErZKkAAN,"0010Y00000V1ZQcQAN",20200123,20200122,20201114,,20201114,1,2,9,2040.57,1666.00,1
a1d2o00000Wc5WtAAJ,"0010Y00000nOxk9QAC",20210316,20210131,20220130,,20220130,1,2,1,10000.00,10000.00,3
a1d1n00000ErZKmAAN,"0010Y00000V1ZQcQAN",20191125,20191115,20201114,,20201114,1,2,9,54000.00,54000.00,27
a1d7U000000QhlTQAS,"0010Y00000nOxk9QAC",20220823,20220823,20230130,,20230130,1,2,1,3001.61,1324.00,1
a1d7U000000PUKpQAO,"0010Y00000nOxk9QAC",20220308,20220308,20230130,,20230130,1,2,1,2650.00,2388.63,1
a1d1n00000ErX6UAAV,"0010Y00000V1ZQcQAN",20200518,20200515,20201114,,20201114,1,2,9,1983.70,1000.00,1
a1d7U000000PQXVQA4,"0010Y00000nOxk9QAC",20220225,20220131,20230130,,20230130,1,2,1,37142.00,37142.00,15
a1d090000002EfXAAU,"0010Y00000nOxk9QAC",20230206,20230131,20240130,,20240130,1,2,1,50000.00,50000.00,20
a1d09000000pt7XAAQ,"0010Y00000nOxk9QAC",20230526,20230526,20240130,,20240130,1,2,1,8964.01,6139.73,3
a1d2o00000YZ2d0AAD,"0010Y00000flYFYQA2",20211025,20211025,20220427,,20220427,1,2,10,3097.29,1569.86,2
a1d1n00000ErZLMAA3,"0010Y00000V1ZQcQAN",20190628,20190710,20191115,,20191115,1,2,9,2568.48,856.16,1
a1d1n00000ErZJ8AAN,"0010Y00000V1ZQcQAN",20190401,20181218,20191114,,20191114,1,2,9,1975.90,1797.26,1
a1d2o00000VDoQHAA1,"0010Y00000nOxP2QAK",20200904,20201031,20231030,,20231030,1,2,10,5166.49,15930.00,1
a1d1n00000ErZcPAAV,"0010Y00000yNvyOQAS",20200430,20200430,20210630,,20210630,1,2,10,5142.86,6000.00,1
a1d7U000000QmY5QAK,"0010Y00000flYFYQA2",20220930,20220831,20230427,,20230427,1,2,10,5383.75,3540.00,2
a1d1n00000ErZKKAA3,"0010Y00000V1ZQcQAN",20181115,20181115,20191114,,20191114,1,2,9,24000.00,24000.00,12
a1d1n00000ErZKLAA3,"0010Y00000V1ZQcQAN",20181115,20181115,20191114,,20191114,1,2,9,22000.00,22000.00,11
a1d1n00000ErZIjAAN,"0010Y00000V1ZQcQAN",20180329,20180329,20190328,,20190328,1,2,9,1750.00,1750.00,1
a1d1n00000ErZIiAAN,"0010Y00000V1ZQcQAN",20180321,20180321,20190320,,20190320,1,2,9,1750.00,1750.00,1
a1d1n00000ErZFqAAN,"0010Y00000YFgcDQAT",20170809,20170809,20180809,,20180809,1,2,4,3739.75,3750.00,1
a1d1n00000ErZIhAAN,"0010Y00000V1ZQcQAN",20180215,20180215,20190214,,20190214,1,2,9,1750.00,1750.00,1
a1d7U000000PzqTQAS,"0010Y00000YufcRQAR",20220526,20220530,20221030,,20221030,1,2,10,2600.01,1096.99,1
a1d2o00000YZ13tAAD,"0010Y00000YEiVZQA1",20211005,20211030,20221029,,20221029,1,2,10,6000.00,6000.00,1
a1d2o00000Wc9ZpAAJ,"0010Y00000nP0c1QAC",,20170731,20180730,,20180730,1,2,9,1350.00,1350.00,1
a1d1n00000ErZKBAA3,"0010Y00000nP0c1QAC",20180629,20180418,20190417,,20190417,1,2,9,10000.00,10000.00,5
a1d1n00000ErZHfAAN,"0010Y00000nP0c1QAC",20190401,20181009,20190417,,20190417,1,2,9,2866.49,1500.00,1
a1d2o00000Wc9ZoAAJ,"0010Y00000nP0c1QAC",,20181009,20190418,,20190418,1,2,9,2851.56,1500.00,1
a1d1n00000ErZO7AAN,"0010Y00000nP0c1QAC",20190418,20190418,20200417,,20200417,1,2,9,13800.00,13800.00,5
a1d1n00000ErZIgAAN,"0010Y00000V1ZQcQAN",20180112,20180115,20190114,,20190114,1,2,9,1750.00,1750.00,1
a1d1n00000D6wS1AAJ,"0010Y00000nP0c1QAC",20200605,20200520,20210519,,20210519,1,2,9,13800.00,13800.00,5
a1d2o00000Wc9ahAAB,"0010Y00000V1ZQcQAN",,20171128,20181127,,20181127,1,2,9,1750.00,1750.00,1
a1d2o00000WbxcCAAR,"0010Y00000u1rv4QAA",20201202,20201212,20211211,,20211211,1,2,10,6000.00,6000.00,1
a1d7U000000PyFbQAK,"0010Y00000nP0c1QAC",20220523,20220521,20230520,,20230520,1,2,9,18000.00,18000.00,6
a1d1n00000ErZQSAA3,"0010Y00000u1rv4QAA",20181213,20181213,20191212,,20191212,1,2,10,9125.00,9125.00,3
a1d2o00000Wc9brAAB,"0010Y00000fpTfkQAE",,20170828,20180827,,20180827,1,2,10,3500.00,3500.00,1
a1d1n00000ErZbXAAV,"0010Y00000nP0ckQAC",20180929,20180928,20190927,,20190927,1,2,2,5000.00,5000.00,1
a1d1n00000ErZLQAA3,"0010Y00000u1rv4QAA",20180131,20180131,20190201,,20190201,1,2,10,2237.74,2250.00,1
a1d0900000029OvAAI,"0010900001cBNxMAAW",20221122,20221122,20231121,,20231121,1,3,1,6000.00,6000.00,1
a1d09000000q89EAAQ,"0010900001cBYrzAAG",20230801,20230801,20240731,,20240731,1,3,8,5000.00,5000.00,1
a1d090000002BRXAA2,"0010900001cBZoWAAW",20221231,20221231,20231230,,20231230,1,3,4,3000.00,3000.00,1
a1d090000002BSQAA2,"0010900001cCkGdAAK",20221231,20221231,20231230,,20231230,1,3,1,1800.00,1800.00,1
a1d0900000029nRAAQ,"0010900001cDjYFAA0",20221129,20221129,20231128,,20231128,1,3,10,3600.00,3600.00,1
a1d090000002A8ZAAU,"0010900001cDkzQAAS",20221205,20221231,20231230,,20231230,1,3,9,5000.00,5000.00,1
a1d090000002H4LAAU,"0010900001cDOW6AAO",20230227,20230227,20240226,,20240226,1,3,10,540.00,540.00,1
a1d0900000029G3AAI,"0010900001cDQICAA4",20221117,20221128,20231127,,20231127,1,3,10,2100.00,2100.00,1
a1d090000002F2TAAU,"0010900001cEMXGAA4",20230209,20230209,20240208,,20240208,1,3,8,15000.00,15000.00,5
a1d090000002EMGAA2,"0010900001fV66XAAS",20230202,20230206,20240205,,20240205,1,3,8,3000.00,3000.00,1
a1d090000002A0QAAU,"0010900001fV6srAAC",20221202,20221202,20231201,,20231201,1,3,1,4500.00,4500.00,1
a1d090000002GkEAAU,"0010900001fV8XPAA0",20230224,20230224,20240223,,20240223,1,3,10,2500.00,2500.00,1
a1d090000002AgqAAE,"0010900001fV9MhAAK",20221216,20221231,20231230,,20231230,1,3,8,4250.00,4250.00,1
a1d090000002A0BAAU,"0010900001fVj81AAC",20221202,20221202,20231201,,20231201,1,3,10,7800.00,7800.00,2
a1d090000002AasAAE,"0010900001fVLHxAAO",20221215,20221231,20231230,,20231230,1,3,9,3600.00,3600.00,1
a1d090000002HC0AAM,"0010900001fVXvYAAW",20230228,20230228,20250227,,20250227,1,3,8,10000.00,20000.00,5
a1d090000002AHgAAM,"0010900001fWnvxAAC",20221208,20221208,20231207,,20231207,1,3,8,2500.00,2500.00,1
a1d090000002ALTAA2,"0010900001fWR9dAAG",20221209,20221231,20231230,,20231230,1,3,10,1560.00,1560.00,1
a1d090000002AzOAAU,"0010900001fWzZWAA0",20221222,20221222,20231221,,20231221,1,3,10,2500.00,2500.00,1
a1d090000002ASFAA2,"0010900001fXdQvAAK",20221212,20221231,20231230,,20231230,1,3,10,540.00,540.00,1
a1d090000002EECAA2,"0010900001fY2keAAC",20230201,20230201,20240131,,20240131,1,3,10,2500.00,2500.00,1
a1d090000002BjvAAE,"0010900001fYD5wAAG",20230105,20230105,20240104,,20240104,1,3,2,2500.00,2500.00,1
a1d090000002Aq7AAE,"0010900001fYEbJAAW",20221220,20221231,20231230,,20231230,1,3,4,4500.00,4500.00,1
a1d090000002BRcAAM,"0010900001jyZ0OAAU",20221231,20221231,20231230,,20231230,1,3,1,4500.00,4500.00,1
a1d090000002C4FAAU,"0010900001k0wV4AAI",20230110,20230110,20240109,,20240109,1,3,10,2500.00,2500.00,1
a1d090000002Fx9AAE,"0010900001lviLkAAI",20230217,20230221,20240220,,20240220,1,3,10,2000.00,2000.00,1
a1d090000002CAcAAM,"0010900001lvm9sAAA",20230111,20230111,20240110,,20240110,1,3,10,6000.00,6000.00,1
a1d090000002CEPAA2,"0010900001lvTdHAAU",20230112,20230112,20240111,,20240111,1,3,10,4000.00,4000.00,1
a1d09000000pnY2AAI,"0010900001lw0PXAAY",20230425,20230428,20240427,,20240427,1,3,10,2500.00,2500.00,1
a1d090000002LAxAAM,"0010900001lwvhUAAQ",20230324,20230324,20240323,,20240323,1,3,10,4750.00,4750.00,1
a1d090000002E5ZAAU,"0010900001lxRBmAAM",20230130,20230130,20240129,,20240129,1,3,9,2500.00,2500.00,1
a1d090000002ERpAAM,"0010900001lxu57AAA",20230203,20230203,20240202,,20240202,1,3,8,4800.00,4800.00,1
a1d090000002LRkAAM,"0010900001nkQDvAAM",20230327,20230331,20240330,,20240330,1,3,4,2500.00,2500.00,1
a1d09000000posNAAQ,"0010900001nm7uBAAQ",20230503,20230505,20240504,,20240504,1,3,4,4500.00,4500.00,1
a1d090000002FQVAA2,"0010900001nnyFLAAY",20230213,20230228,20240228,,20240228,1,3,10,6000.00,6000.00,1
a1d090000002F3gAAE,"0010900001om5JhAAI",20230210,20230210,20240209,,20240209,1,3,1,2000.00,2000.00,1
a1d090000002IQsAAM,"0010900001omAS6AAM",20230306,20230328,20240327,,20240327,1,3,10,2500.00,2500.00,1
a1d090000002IwBAAU,"0010900001omU28AAE",20230310,20230310,20240309,,20240309,1,3,10,2500.00,2500.00,1
a1d090000002JZTAA2,"0010900001oowJHAAY",20230314,20230314,20240313,,20240313,1,3,8,9000.00,9000.00,3
a1d090000002GFcAAM,"0010900001qbp5SAAQ",20230221,20230221,20240220,,20240220,1,3,10,6000.00,6000.00,1
a1d090000002GpoAAE,"0010900001qbW0XAAU",20230224,20230228,20240228,,20240228,1,3,1,4500.00,4500.00,1
a1d090000002GpZAAU,"0010900001qbWstAAE",20230224,20230227,20240226,,20240226,1,3,9,2500.00,2500.00,1
a1d090000002O1aAAE,"0010900001qbxqdAAA",20230405,20230403,20240402,,20240402,1,3,10,600.00,600.00,1
a1d090000002IK5AAM,"0010900001qcFBVAA2",20230306,20230306,20240305,,20240305,1,3,10,2500.00,2500.00,1
a1d09000000q52UAAQ,"0010900001qcW0xAAE",20230720,20230720,20240719,,20240719,1,3,3,2500.00,2500.00,1
a1d090000002HBCAA2,"0010900001qdUlpAAE",20230228,20230331,20240330,,20240330,1,3,10,2500.00,2500.00,1
a1d09000000pwsSAAQ,"0010900001qe9c9AAA",20230614,20230630,20240629,,20240629,1,3,10,2500.00,2500.00,1
a1d09000000q1W2AAI,"0010900001qeGIpAAM",20230705,20230705,20240704,,20240704,1,3,10,2500.00,2500.00,1
a1d090000002Ks2AAE,"0010900001skbLAAAY",20230322,20230322,20260321,,20260321,1,3,4,810.81,2500.00,4
a1d090000002Io7AAE,"0010900001skke2AAA",20230309,20230331,20240330,,20240330,1,3,4,2500.00,2500.00,1
a1d090000002MnZAAU,"0010900001skmLkAAI",20230331,20230331,20240330,,20240330,1,3,10,2500.00,2500.00,1
a1d09000000q8ZlAAI,"0010900001skqVSAAY",20230803,20230803,20240802,,20240802,1,3,10,2000.00,2000.00,1
a1d09000000pluEAAQ,"0010900001slLZQAA2",20230416,20230416,20250415,,20250415,1,3,10,4500.00,9000.00,1
a1d090000002JmrAAE,"0010900001slNmiAAE",20230316,20230316,20260315,,20260315,1,3,8,4378.38,13500.00,1
a1d090000002Iu5AAE,"0010900001sm22tAAA",20230309,20230309,20240308,,20240308,1,3,10,3500.00,3500.00,1
a1d090000002KaWAAU,"0010900001smM36AAE",20230321,20230331,20240330,,20240330,1,3,10,4000.00,4000.00,1
a1d09000000pnMsAAI,"0010900001sncPSAAY",20230424,20230424,20240423,,20240423,1,3,9,2500.00,2500.00,1
a1d09000000po5VAAQ,"0010900001snDOfAAM",20230428,20230428,20240427,,20240427,1,3,10,6000.00,6000.00,1
a1d090000002KnbAAE,"0010900001sntyZAAQ",20230322,20230322,20240321,,20240321,1,3,9,10000.00,10000.00,3
a1d09000000pxKbAAI,"0010900001snvVzAAI",20230616,20230621,20240620,,20240620,1,3,10,7978.14,8000.00,3
a1d09000000q7xNAAQ,"0010900001uzwiYAAQ",20230629,20230629,20240628,,20240628,1,3,10,0.00,0.00,1
a1d090000002MnFAAU,"0010900001v0jJ8AAI",20230331,20230331,20240330,,20240330,1,3,9,3600.00,3600.00,1
a1d09000000poYDAAY,"0010900001v0rjNAAQ",20230501,20230501,20240430,,20240430,1,3,4,5400.00,5400.00,1
a1d09000000pnWuAAI,"0010900001v120mAAA",20230425,20230425,20240424,,20240424,1,3,9,5000.00,5000.00,1
a1d090000002MlEAAU,"0010900001v2wtGAAQ",20230331,20230331,20240330,,20240330,1,3,5,9000.00,9000.00,3
a1d09000000pmzAAAQ,"0010900001v38dKAAQ",20230421,20230430,20250429,,20250429,1,3,2,9000.00,18000.00,4
a1d09000000pm1jAAA,"0010900001xG1yRAAS",20230417,20230417,20240416,,20240416,1,3,10,540.00,540.00,1
a1d090000002OkzAAE,"0010900001xGIYqAAO",20230411,20230407,20250406,,20250406,1,3,10,500.00,1000.00,2
a1d09000000psb7AAA,"0010900001yjCSzAAM",20230523,20230524,20240523,,20240523,1,3,4,4500.00,4500.00,1
a1d09000000po5uAAA,"0010900001yjozDAAQ",20230428,20230428,20240427,,20240427,1,3,10,2750.00,2750.00,1
a1d09000000prRPAAY,"0010900001yjtPmAAI",20230518,20230518,20240517,,20240517,1,3,10,5500.00,5500.00,1
a1d09000000ptuoAAA,"0010900001ykBaEAAU",20230530,20230530,20240529,,20240529,1,3,3,2500.00,2500.00,1
a1d09000000posmAAA,"0010900001yl3neAAA",20230503,20230503,20240502,,20240502,1,3,10,4750.00,4750.00,1
a1d09000000pmmzAAA,"0010900001yVuKSAA0",20230420,20230430,20240429,,20240429,1,3,10,2500.00,2500.00,1
a1d7U000000QQPGQA4,"0010900001yWvBKAA0",20220715,20220715,20230714,,20230714,1,3,3,3000.00,3000.00,1
a1d09000000pqrHAAQ,"00109000020nuguAAA",20230515,20230511,20240510,,20240510,1,3,1,594.00,594.00,1
a1d09000000q1YhAAI,"00109000020ri2fAAA",20230705,20230705,20240704,,20240704,1,3,10,600.00,600.00,1
a1d09000000pwXAAAY,"00109000020rKxxAAE",20230612,20230630,20240629,,20240629,1,3,10,2500.00,2500.00,1
a1d09000000pr3mAAA,"00109000022ENCgAAO",20230516,20230516,20240515,,20240515,1,3,10,6000.00,6000.00,1
a1d09000000ptujAAA,"00109000022EQ5nAAG",20230530,20230530,20240529,,20240529,1,3,10,2500.00,2500.00,1
a1d09000000q0y5AAA,"00109000022EWFwAAO",20230703,20230703,20240702,,20240702,1,3,10,3600.00,3600.00,1
a1d09000000pvs7AAA,"00109000022Gf1AAAS",20230609,20230609,20240608,,20240608,1,3,10,5000.00,5000.00,1
a1d09000000pu2iAAA,"00109000022GqOAAA0",20230531,20230531,20240530,,20240530,1,3,10,4000.00,4000.00,1
a1d09000000q70pAAA,"00109000022HC09AAG",20230727,20230727,20240726,,20240726,1,3,10,2000.00,2000.00,1
a1d09000000puJoAAI,"00109000023v9EtAAI",20230601,20230601,20240531,,20240531,1,3,2,2500.00,2500.00,1
a1d09000000pvgaAAA,"00109000023vR8oAAE",20230608,20230608,20240607,,20240607,1,3,10,2500.00,2500.00,1
a1d09000000pyMnAAI,"00109000023wa8XAAQ",20230621,20230623,20240622,,20240622,1,3,10,1550.00,1550.00,1
a1d09000000pv9qAAA,"00109000023wcMpAAI",20230606,20230606,20240605,,20240605,1,3,10,600.00,600.00,1
a1d09000000q6z8AAA,"00109000023wfqbAAA",20230727,20230731,20240730,,20240730,1,3,10,2000.00,2000.00,1
a1d09000000q8AlAAI,"00109000023wgWdAAI",20230801,20230831,20240830,,20240830,1,3,10,2000.00,2000.00,1
a1d09000000pyCTAAY,"00109000023xY3mAAE",20230620,20230630,20240629,,20240629,1,3,8,3500.00,3500.00,1
a1d09000000pydeAAA,"00109000023yiQTAAY",20230622,20230622,20240621,,20240621,1,3,10,600.00,600.00,1
a1d09000000pxNaAAI,"00109000026QRSYAA4",20230616,20230616,20240615,,20240615,1,3,5,10000.00,10000.00,3
a1d09000000q4SMAAY,"00109000026Rr0BAAS",20230718,20230731,20240730,,20240730,1,3,10,2500.00,2500.00,1
a1d09000000q7vvAAA,"00109000026SYIvAAO",20230731,20230731,20240730,,20240730,1,3,3,1620.00,1620.00,1
a1d09000000q1CgAAI,"00109000026TVVNAA4",20230704,20230704,20240703,,20240703,1,3,4,2500.00,2500.00,1
a1d09000000q0TgAAI,"00109000026ULktAAG",20230630,20230630,20240629,,20240629,1,3,8,6000.00,6000.00,2
a1d09000000q0FAAAY,"00109000028FWBKAA4",20230629,20230629,20240628,,20240628,1,3,10,2500.00,2500.00,1
a1d09000000q1WqAAI,"00109000028H3CXAA0",20230705,20230705,20240704,,20240704,1,3,10,4500.00,4500.00,1
a1d09000000q5ImAAI,"00109000028HqPHAA0",20230721,20230721,20240720,,20240720,1,3,10,6000.00,6000.00,1
a1d09000000q7wZAAQ,"00109000028IrL1AAK",20230731,20230728,20240727,,20240727,1,3,10,4000.00,4000.00,1
a1d09000000q57ZAAQ,"00109000028ITZjAAO",20230720,20230731,20240730,,20240730,1,3,10,3000.00,3000.00,1
a1d09000000q5MAAAY,"0010900002ALhinAAD",20230721,20230720,20240719,,20240719,1,3,8,6000.00,6000.00,2
a1d1n00000ErZGBAA3,"0010Y00000adhgHQAQ",20171021,20171021,20181021,,20181021,1,3,1,5000.00,5000.00,1
a1d1n00000ErZFvAAN,"0010Y00000adhhFQAQ",20170914,20171031,20181030,,20181030,1,3,9,5000.00,5000.00,1
a1d2o00000YZ4rGAAT,"0010Y00000adhiDQAQ",20211124,20211124,20221123,,20221123,1,3,1,6000.00,6000.00,2
a1d2o00000WbuzTAAR,"0010Y00000adhxnQAA",20201030,20201030,20211029,,20211029,1,3,1,4500.00,4500.00,1
a1d1n00000ErZLqAAN,"0010Y00000adnYtQAI",20190111,20190131,20200130,,20200130,1,3,4,7500.00,7500.00,3
a1d2o00000Wc9Z8AAJ,"0010Y00000cA1CsQAK",,20170717,20180716,,20180716,1,3,9,13000.00,13000.00,5
a1d1n00000ErZFsAAN,"0010Y00000flYFYQA2",20170912,20170912,20180912,,20180912,1,3,10,7000.00,7000.00,2
a1d2o00000Wc9Z9AAJ,"0010Y00000fpTfkQAE",,20160826,20170825,,20170825,1,3,10,2800.00,2800.00,1
a1d2o00000Wc9ZBAAZ,"0010Y00000jUK7cQAG",,20161007,20171006,,20171006,1,3,7,1800.00,1800.00,1
a1d2o00000Wc9ZCAAZ,"0010Y00000jUK7dQAG",,20161012,20171011,,20171011,1,3,1,1800.00,1800.00,1
a1d2o00000Wc9ZDAAZ,"0010Y00000jUK7eQAG",,20161020,20171019,,20171019,1,3,1,1800.00,1800.00,1
a1d2o00000Wc9ZFAAZ,"0010Y00000jUK7fQAG",,20161024,20171023,,20171023,1,3,10,3375.00,3375.00,1
a1d2o00000Wc9ZGAAZ,"0010Y00000jUK7gQAG",,20161027,20171026,,20171026,1,3,2,500.00,500.00,1
a1d2o00000Wc9ZKAAZ,"0010Y00000jUK7hQAG",,20161107,20171106,,20171106,1,3,10,4500.00,4500.00,1
a1d2o00000Wc9ZMAAZ,"0010Y00000jUK7iQAG",,20161108,20171107,,20171107,1,3,10,3500.00,3500.00,1
a1d2o00000Wc9ZPAAZ,"0010Y00000jUK7jQAG",,20161114,20171113,,20171113,1,3,10,3000.00,3000.00,1
a1d2o00000Wc9ZRAAZ,"0010Y00000jUK7kQAG",,20161128,20171127,,20171127,1,3,2,4000.00,4000.00,1
a1d1n00000ErZLnAAN,"0010Y00000jUK7lQAG",20180629,20180629,20190628,,20190628,1,3,10,7000.00,7000.00,3
a1d2o00000Wc9ZTAAZ,"0010Y00000jUK7mQAG",,20161130,20171129,,20171129,1,3,10,4500.00,4500.00,1
a1d2o00000Wc9ZXAAZ,"0010Y00000jUK7nQAG",,20161216,20171215,,20171215,1,3,1,2600.00,2600.00,1
a1d2o00000Wc9ZZAAZ,"0010Y00000jUK7oQAG",,20161218,20171217,,20171217,1,3,4,3250.00,3250.00,1
a1d2o00000Wc9ZbAAJ,"0010Y00000jUK7pQAG",,20161218,20171217,,20171217,1,3,10,3250.00,3250.00,1
a1d2o00000Wc9ZdAAJ,"0010Y00000jUK7qQAG",,20161219,20171218,,20171218,1,3,9,3250.00,3250.00,1
a1d2o00000Wc9ZgAAJ,"0010Y00000jUK7rQAG",,20161220,20171219,,20171219,1,3,10,3250.00,3250.00,1
a1d2o00000Wc9ZhAAJ,"0010Y00000jUK7YQAW",,20160912,20170911,,20170911,1,3,2,2800.00,2800.00,1
a1d2o00000Wc9ZiAAJ,"0010Y00000jUK7ZQAW",,20161006,20171005,,20171005,1,3,10,1620.00,1620.00,1
a1d1n00000ErZFwAAN,"0010Y00000jXpm1QAC",20170921,20170922,20180921,,20180921,1,3,10,7500.00,7500.00,2
a1d2o00000Wc9ZjAAJ,"0010Y00000lIu1CQAS",,20171026,20181025,,20181025,1,3,9,3000.00,3000.00,1
a1d1n00000ErZUjAAN,"0010Y00000lJ1SBQA0",20190925,20190930,20200929,,20200929,1,3,1,7500.00,7500.00,2
a1d2o00000Wc9ZkAAJ,"0010Y00000lJ2MSQA0",,20170822,20180821,,20180821,1,3,1,6000.00,6000.00,1
a1d2o00000Wc9btAAB,"0010Y00000lJ2WwQAK",,20170831,20180820,,20180820,1,3,1,4000.00,4000.00,1
a1d1n00000ErZGrAAN,"0010Y00000lJF6nQAG",20170420,20170421,20180420,,20180420,1,3,1,2600.00,2600.00,2
a1d1n00000ErZIeAAN,"0010Y00000lJFMxQAO",20200421,20200209,20210208,,20210208,1,3,10,3500.00,3500.00,2
a1d1n00000ErZGnAAN,"0010Y00000lJMHvQAO",20171128,20171128,20181127,,20181127,1,3,10,5300.00,5300.00,1
a1d1n00000ErZGJAA3,"0010Y00000mKenoQAC",20171029,20170831,20181130,,20181130,1,3,4,4800.00,6000.00,1
a1d2o00000Xx1W5AAJ,"0010Y00000mKiw7QAC",20210714,20210714,20220713,,20220713,1,3,10,15000.00,15000.00,5
a1d2o00000YYxunAAD,"0010Y00000mKtPMQA0",20210831,20210831,20220830,,20220830,1,3,1,4500.00,4500.00,1
a1d1n00000ErZGIAA3,"0010Y00000nOP5uQAG",20171026,20171010,20181026,,20181026,1,3,2,3461.54,3750.00,1
a1d1n00000ErZKHAA3,"0010Y00000nOqGDQA0",20181031,20181031,20191030,,20191030,1,3,10,4000.00,4000.00,2
a1d2o00000YZ4s9AAD,"0010Y00000nOqHGQA0",20211124,20211124,20221123,,20221123,1,3,10,4500.00,4500.00,1
a1d1n00000ErZNRAA3,"0010Y00000nOxk9QAC",20190426,20190423,20191231,,20191231,1,3,1,3750.99,2600.00,1
a1d1n00000ErZGSAA3,"0010Y00000nOxP2QAK",20171031,20171031,20181030,,20181030,1,3,10,5000.00,5000.00,1
a1d1n00000ErZF0AAN,"0010Y00000nOxy4QAC",20180412,20180412,20190412,,20190412,1,3,10,150.00,150.00,1
a1d1n00000ErZdCAAV,"0010Y00000nOyE4QAK",20180227,20180228,20190227,,20190227,1,3,10,5400.00,5400.00,1
