arr,value,id,account_id,source,closed_date,start_date,end_date,cancellation_date,original_end_date,number_of_licenses,type,industry
1850,1850,a1d1n00000ErZJPAA3,0010Y00000tzP2CQAU,salesforce,2018-07-31,2018-07-31,2019-07-30,,2019-07-30,1,Additional User,Agent
7500,7500,a1d2o00000Wc9FSAAZ,0010Y00000tzP2CQAU,salesforce,2021-05-11,2021-05-11,2022-05-10,,2022-05-10,2,Renewal,Agent
8000,8000,a1d090000002P2kAAE,0010Y00000tzP2CQAU,salesforce,2023-04-12,2023-05-12,2024-05-11,,2024-05-11,2,Renewal,Agent
8000,8000,a1d7U000000PtBAQA0,0010Y00000tzP2CQAU,salesforce,2022-05-10,2022-05-12,2023-05-11,,2023-05-11,2,Renewal,Agent
5500,5500,a1d2o00000Wc9aMAAR,0010Y00000tzP56QAE,salesforce,,2017-02-21,2018-02-20,,2018-02-20,1,New Business,Residential developer
4000,4000,a1d1n00000ErZK6AAN,0010Y00000tzPIyQAM,salesforce,2018-02-27,2018-02-27,2019-02-26,,2019-02-26,2,Renewal,Agent
1962.36,1666.66,a1d2o00000Wc81mAAB,0010Y00000tzPIyQAM,salesforce,2021-04-26,2021-04-23,2022-02-26,,2022-02-26,1,Additional User,Agent
2600,2600,a1d2o00000Wc9aNAAR,0010Y00000tzPIyQAM,salesforce,,2017-02-28,2018-02-27,,2018-02-27,1,New Business,Agent
6000,6000,a1d2o00000Wc3fKAAR,0010Y00000tzPIyQAM,salesforce,2021-02-15,2021-02-27,2022-02-26,,2022-02-26,3,Renewal,Agent
4000,4000,a1d1n00000ErZKVAA3,0010Y00000tzPIyQAM,salesforce,2019-02-27,2019-02-27,2020-02-26,,2020-02-26,2,Renewal,Agent
4000,4000,a1d1n00000ErZK1AAN,0010Y00000tzPIyQAM,salesforce,2020-02-27,2020-02-27,2021-02-26,,2021-02-26,2,Renewal,Agent
8000,8000,a1d090000002E6IAAU,0010Y00000tzPIyQAM,salesforce,2023-01-31,2023-02-27,2024-02-26,,2024-02-26,4,Renewal,Agent
8000,8000,a1d7U000000PPllQAG,0010Y00000tzPIyQAM,salesforce,2022-02-24,2022-02-27,2023-02-26,,2023-02-26,4,Renewal,Agent
27300,27300,a1d7U000000PL0lQAG,0010Y00000tzPNoQAM,salesforce,2022-02-10,2022-03-07,2023-03-06,,2023-03-06,11,Renewal,Residential developer
20000,20000,a1d2o00000Wc2cpAAB,0010Y00000tzPNoQAM,salesforce,2021-02-03,2021-03-07,2022-03-06,,2022-03-06,8,Renewal,Residential developer
9000,9000,a1d1n00000ErZXrAAN,0010Y00000tzPNoQAM,salesforce,2020-02-24,2020-03-07,2021-03-06,,2021-03-06,2,Renewal,Residential developer
11355.56,8960,a1d7U000000PyIfQAK,0010Y00000tzPNoQAM,salesforce,2022-05-23,2022-05-23,2023-03-06,,2023-03-06,4,Additional User,Residential developer
8100,8100,a1d1n00000ErZWxAAN,0010Y00000tzPNoQAM,salesforce,2018-03-07,2018-03-07,2019-03-06,,2019-03-06,2,Renewal,Residential developer
36575,36575,a1d090000002F1zAAE,0010Y00000tzPNoQAM,salesforce,2023-02-09,2023-03-07,2024-03-06,,2024-03-06,15,Renewal,Residential developer
9000,9000,a1d1n00000ErZYyAAN,0010Y00000tzPNoQAM,salesforce,2019-03-07,2019-03-07,2020-03-06,,2020-03-06,2,Renewal,Residential developer
5040,5040,a1d2o00000Wc9aOAAR,0010Y00000tzPNoQAM,salesforce,,2017-02-27,2018-02-26,,2018-02-26,1,New Business,Residential developer
6117.32,3000,a1d2o00000VUfPJAA1,0010Y00000tzPNoQAM,salesforce,2020-09-09,2020-09-09,2021-03-06,,2021-03-06,3,Additional User,Residential developer
5390.09,1343.83,a1d7U000000PAshQAG,0010Y00000tzPNoQAM,salesforce,2021-12-06,2021-12-06,2022-03-06,,2022-03-06,3,Additional User,Residential developer
7156.86,3000,a1d2o00000WbrnTAAR,0010Y00000tzPNoQAM,salesforce,2020-10-06,2020-10-06,2021-03-07,,2021-03-07,3,Additional User,Residential developer
3187.5,3187.5,a1d2o00000Wc9aPAAR,0010Y00000tzQ7fQAE,salesforce,,2017-02-28,2018-02-27,,2018-02-27,1,New Business,Residential developer
3110.8,1500,a1d2o00000WZlHhAAL,0010Y00000tzQclQAE,salesforce,2020-09-30,2020-09-29,2021-03-23,,2021-03-23,1,Additional User,Residential developer
5500,5500,a1d1n00000ErZeBAAV,0010Y00000tzQclQAE,salesforce,2018-07-10,2018-03-24,2019-03-23,,2019-03-23,1,New Business,Residential developer
4250,4250,a1d2o00000Wc9aQAAR,0010Y00000tzQclQAE,salesforce,,2017-03-24,2018-03-23,,2018-03-23,1,New Business,Residential developer
6000,6000,a1d1n00000ErZfRAAV,0010Y00000tzQclQAE,salesforce,2019-03-24,2019-03-24,2020-03-23,,2020-03-23,1,Renewal,Residential developer
13000,13000,a1d2o00000Wc4p6AAB,0010Y00000tzQclQAE,salesforce,2021-03-05,2021-03-24,2022-03-23,,2022-03-23,4,Renewal,Residential developer
9000,9000,a1d090000002GYhAAM,0010Y00000tzQclQAE,salesforce,2023-02-22,2023-03-24,2024-03-23,,2024-03-23,2,Renewal,Residential developer
9000,9000,a1d7U000000PZzFQAW,0010Y00000tzQclQAE,salesforce,2022-03-23,2022-03-24,2023-03-23,,2023-03-23,2,Renewal,Residential developer
9500,9500,a1d1n00000ErZQwAAN,0010Y00000tzQclQAE,salesforce,2020-03-24,2020-03-24,2021-03-23,,2021-03-23,3,Renewal,Residential developer
3600,3600,a1d2o00000Wc9aRAAR,0010Y00000tzQfzQAE,salesforce,,2018-05-30,2019-05-29,,2019-05-29,1,Renewal,Agent
2600,2600,a1d2o00000Wc9aSAAR,0010Y00000tzQfzQAE,salesforce,,2017-03-27,2018-03-26,,2018-03-26,1,New Business,Agent
12037.5,24075,a1d1n00000D7DPVAA3,0010Y00000tzQioQAE,salesforce,2020-06-16,2018-07-04,2020-07-03,,2020-07-03,5,New Business,Residential developer
13750,27500,a1d7U000000QHGeQAO,0010Y00000tzQioQAE,salesforce,2022-06-30,2022-07-05,2024-07-04,,2024-07-04,5,Renewal,Residential developer
8000,8000,a1d2o00000Wc9aTAAR,0010Y00000tzQioQAE,salesforce,,2017-03-27,2018-03-26,,2018-03-26,2,New Business,Residential developer
15500,31000,a1d1n00000D7DPaAAN,0010Y00000tzQioQAE,salesforce,2020-06-16,2020-07-04,2022-07-04,,2022-07-04,7,Renewal,Residential developer
1800,1800,a1d1n00000D7ehgAAB,0010Y00000tzQkuQAE,salesforce,2020-07-03,2020-06-17,2021-06-16,,2021-06-16,1,Renewal,Agent
2600,2600,a1d2o00000Wc9aVAAR,0010Y00000tzQkuQAE,salesforce,,2017-03-27,2018-03-26,,2018-03-26,1,New Business,Agent
6000,6000,a1d1n00000ErZezAAF,0010Y00000tzQkuQAE,salesforce,2019-06-07,2019-06-13,2020-06-12,,2020-06-12,1,Renewal,Agent
5000,5000,a1d2o00000Wc9aUAAR,0010Y00000tzQkuQAE,salesforce,,2018-06-13,2019-06-12,,2019-06-12,1,Renewal,Agent
3400,3400,a1d2o00000Wc9aWAAR,0010Y00000tzQo8QAE,salesforce,,2017-03-28,2018-03-27,,2018-03-27,1,New Business,Residential developer
2522.46,4616.44,a1d09000000puMnAAI,0010Y00000tzQXWQA2,salesforce,2023-06-01,2023-06-01,2025-03-29,,2025-03-29,1,Additional User,Commercial developer
4600,4600,a1d2o00000Wc9aXAAR,0010Y00000tzQXWQA2,salesforce,,2017-03-23,2018-03-22,,2018-03-22,1,New Business,Commercial developer
5860.8,4884,a1d1n00000D7BpFAAV,0010Y00000tzQXWQA2,salesforce,2020-06-15,2020-06-30,2021-04-23,,2021-04-23,1,Renewal,Commercial developer
12350,24700,a1d090000002EyCAAU,0010Y00000tzQXWQA2,salesforce,2023-02-08,2023-03-30,2025-03-29,,2025-03-29,4,Renewal,Commercial developer
12350,24700,a1d2o00000Wc6PPAAZ,0010Y00000tzQXWQA2,salesforce,2021-03-30,2021-03-30,2023-03-29,,2023-03-29,4,Renewal,Commercial developer
9000,9000,a1d1n00000ErZQ6AAN,0010Y00000tzQXWQA2,salesforce,2020-03-30,2020-03-30,2021-03-29,,2021-03-29,3,Renewal,Commercial developer
9000,9000,a1d1n00000ErZRiAAN,0010Y00000tzQXWQA2,salesforce,2019-04-23,2019-03-23,2020-03-22,,2020-03-22,3,Renewal,Commercial developer
9000,9000,a1d1n00000ErZOjAAN,0010Y00000tzQXWQA2,salesforce,2019-06-24,2019-06-30,2020-06-29,,2020-06-29,3,New Business,Commercial developer
8100,8100,a1d1n00000ErZU9AAN,0010Y00000tzQXWQA2,salesforce,2018-03-23,2018-03-22,2019-03-21,,2019-03-21,1,Renewal,Commercial developer
1800,1800,a1d2o00000XmHBlAAN,0010Y00000tzRH0QAM,salesforce,2021-06-24,2021-06-24,2022-06-23,,2022-06-23,1,Renewal,Residential developer
4000,4000,a1d1n00000ErZWGAA3,0010Y00000tzRH0QAM,salesforce,2018-01-25,2018-01-25,2019-01-24,,2019-01-24,1,Renewal,Residential developer
3000,3000,a1d2o00000Wc9aYAAR,0010Y00000tzRH0QAM,salesforce,,2017-01-25,2018-01-25,,2018-01-25,1,New Business,Residential developer
4800,4800,a1d1n00000ErZaHAAV,0010Y00000tzRH0QAM,salesforce,2019-01-25,2019-01-25,2020-01-24,,2020-01-24,1,Renewal,Residential developer
2600,2600,a1d2o00000Wc9aaAAB,0010Y00000tzS39QAE,salesforce,,2017-02-17,2018-02-16,,2018-02-16,1,New Business,Agent
3600,3600,a1d2o00000Wc9aZAAR,0010Y00000tzS39QAE,salesforce,,2018-02-18,2018-06-18,2018-06-18,2019-02-18,1,Renewal,Agent
4613,4613,a1d7U000000PM1pQAG,0010Y00000tzSbqQAE,salesforce,2022-02-14,2022-02-09,2023-02-08,,2023-02-08,1,Renewal,Residential developer
4613,4613,a1d2o00000Wc3CfAAJ,0010Y00000tzSbqQAE,salesforce,2021-02-10,2021-02-09,2022-02-08,,2022-02-08,1,Renewal,Residential developer
4000,4000,a1d2o00000Wc9acAAB,0010Y00000tzSbqQAE,salesforce,,2017-02-09,2018-02-08,,2018-02-08,1,New Business,Residential developer
4000,4000,a1d2o00000Wc9abAAB,0010Y00000tzSbqQAE,salesforce,,2017-09-02,2018-09-02,,2018-09-02,1,New Business,Residential developer
4500,4500,a1d1n00000ErZYKAA3,0010Y00000tzSbqQAE,salesforce,2020-02-09,2020-02-09,2021-02-08,,2021-02-08,1,Renewal,Residential developer
3750,3750,a1d090000002E1cAAE,0010Y00000tzSbqQAE,salesforce,2023-01-30,2023-02-09,2024-02-08,,2024-02-08,1,Renewal,Residential developer
4600,4600,a1d1n00000ErZZdAAN,0010Y00000tzSbqQAE,salesforce,2019-02-09,2019-02-09,2020-02-08,,2020-02-08,1,Renewal,Residential developer
6000,6000,a1d1n00000ErZhIAAV,0010Y00000u0G78QAE,salesforce,2020-04-28,2020-04-28,2020-10-24,2020-10-24,2021-04-27,1,New Business,Residential developer
540,540,a1d7U000000PeyWQAS,0010Y00000u0G78QAE,salesforce,2022-04-05,2022-04-05,2023-04-04,,2023-04-04,1,New Business,Residential developer
5280,5280,a1d7U000000POpXQAW,0010Y00000u0luLQAQ,salesforce,2022-02-22,2022-02-16,2023-02-15,,2023-02-15,1,Renewal,Residential developer
5280,5280,a1d2o00000Wc3jCAAR,0010Y00000u0luLQAQ,salesforce,2021-02-16,2021-02-16,2022-02-15,,2022-02-15,1,New Business,Residential developer
2182.26,741.37,a1d2o00000YYz58AAD,0010Y00000u0M3FQAU,salesforce,2021-09-13,2021-09-13,2022-01-14,,2022-01-14,1,Additional User,Property services company
2166.07,362,a1d2o00000YZ4FiAAL,0010Y00000u0M3FQAU,salesforce,2021-11-15,2021-11-15,2022-01-14,,2022-01-14,1,Additional User,Property services company
2167.56,1835,a1d2o00000Wc5IEAAZ,0010Y00000u0M3FQAU,salesforce,2021-03-12,2021-03-12,2022-01-14,,2022-01-14,1,Additional User,Property services company
2168.53,404,a1d2o00000YZ3qbAAD,0010Y00000u0M3FQAU,salesforce,2021-11-08,2021-11-08,2022-01-14,,2022-01-14,1,Additional User,Property services company
2182.07,1650,a1d2o00000Wc7QRAAZ,0010Y00000u0M3FQAU,salesforce,2021-04-14,2021-04-14,2022-01-14,,2022-01-14,1,Additional User,Property services company
2184.63,814,a1d2o00000YYy1NAAT,0010Y00000u0M3FQAU,salesforce,2021-09-01,2021-09-01,2022-01-14,,2022-01-14,1,Additional User,Property services company
2200.21,862,a1d2o00000YYxU4AAL,0010Y00000u0M3FQAU,salesforce,2021-08-25,2021-08-25,2022-01-14,,2022-01-14,1,Additional User,Property services company
2200.21,862,a1d2o00000YYxU9AAL,0010Y00000u0M3FQAU,salesforce,2021-08-25,2021-08-25,2022-01-14,,2022-01-14,1,Additional User,Property services company
2201.06,398,a1d2o00000YZ3yPAAT,0010Y00000u0M3FQAU,salesforce,2021-11-10,2021-11-10,2022-01-14,,2022-01-14,1,Additional User,Property services company
2201.29,1170,a1d2o00000XpXynAAF,0010Y00000u0M3FQAU,salesforce,2021-07-05,2021-07-05,2022-01-14,,2022-01-14,1,Additional User,Property services company
2203.21,1835,a1d2o00000Wc5azAAB,0010Y00000u0M3FQAU,salesforce,2021-03-17,2021-03-17,2022-01-14,,2022-01-14,1,Additional User,Property services company
2222.32,1650,a1d2o00000Wc7gPAAR,0010Y00000u0M3FQAU,salesforce,2021-04-19,2021-04-19,2022-01-14,,2022-01-14,1,Additional User,Property services company
2236.69,2108,a1d2o00000Wc2t9AAB,0010Y00000u0M3FQAU,salesforce,2021-02-05,2021-02-05,2022-01-14,,2022-01-14,1,Additional User,Property services company
2236.69,2108,a1d2o00000Wc2u9AAB,0010Y00000u0M3FQAU,salesforce,2021-02-05,2021-02-05,2022-01-14,,2022-01-14,1,Additional User,Property services company
2256.36,2108,a1d2o00000Wc32PAAR,0010Y00000u0M3FQAU,salesforce,2021-02-08,2021-02-08,2022-01-14,,2022-01-14,1,Additional User,Property services company
2262.75,1835,a1d2o00000Wc63IAAR,0010Y00000u0M3FQAU,salesforce,2021-03-24,2021-03-25,2022-01-14,,2022-01-14,1,Additional User,Property services company
4399.94,2736.4,a1d2o00000XBh9mAAD,0010Y00000u0M3FQAU,salesforce,2021-06-02,2021-06-02,2022-01-14,,2022-01-14,2,Additional User,Property services company
1329.36,1333,a1d1n00000ErZH4AAN,0010Y00000u0M3FQAU,salesforce,2019-05-13,2019-05-13,2020-05-12,,2020-05-12,1,Additional User,Property services company
4159.54,4000,a1d1n00000ErZKqAAN,0010Y00000u0M3FQAU,salesforce,2020-01-30,2020-01-30,2021-01-14,,2021-01-14,2,Additional User,Property services company
1495.9,1500,a1d1n00000ErZHNAA3,0010Y00000u0M3FQAU,salesforce,2019-05-02,2019-05-02,2020-05-01,,2020-05-01,1,Additional User,Property services company
8696.75,6600,a1d2o00000Wc7NNAAZ,0010Y00000u0M3FQAU,salesforce,2021-04-13,2021-04-13,2022-01-14,,2022-01-14,4,Additional User,Property services company
12000,12000,a1d1n00000ErZKRAA3,0010Y00000u0M3FQAU,salesforce,2019-01-22,2019-01-15,2020-01-14,,2020-01-14,6,New Business,Property services company
93872.43,289440,a1d7U000000PBnYQAW,0010Y00000u0M3FQAU,salesforce,2022-01-17,2022-01-15,2025-01-14,,2025-01-14,50,Renewal,Property services company
33000,33000,a1d2o00000Wc1dlAAB,0010Y00000u0M3FQAU,salesforce,2021-01-25,2021-01-15,2022-01-14,,2022-01-14,15,Renewal,Property services company
16000,16000,a1d1n00000ErZKnAAN,0010Y00000u0M3FQAU,salesforce,2020-01-27,2020-01-15,2021-01-14,,2021-01-14,8,Renewal,Property services company
4285.71,5000,a1d2o00000WbvMXAAZ,0010Y00000u0MIRQA2,salesforce,2020-11-05,2020-11-05,2022-01-04,,2022-01-04,1,New Business,Residential developer
4000,4000,a1d09000000pmWvAAI,0010Y00000u0NeaQAE,salesforce,2023-04-19,2023-05-19,2024-05-18,,2024-05-18,1,Renewal,Residential developer
4000,4000,a1d1n00000ErZWAAA3,0010Y00000u0NeaQAE,salesforce,2020-05-14,2020-05-14,2021-05-13,,2021-05-13,1,Renewal,Residential developer
4000,4000,a1d2o00000Wc92mAAB,0010Y00000u0NeaQAE,salesforce,2021-05-07,2021-05-14,2022-05-13,,2022-05-13,1,Renewal,Residential developer
4000,4000,a1d7U000000PwpXQAS,0010Y00000u0NeaQAE,salesforce,2022-05-18,2022-05-19,2023-05-18,,2023-05-18,1,Renewal,Residential developer
4000,4000,a1d2o00000Wc9aeAAB,0010Y00000u0NeaQAE,salesforce,,2017-12-08,2018-12-07,,2018-12-07,1,New Business,Residential developer
4000,4000,a1d2o00000Wc9adAAB,0010Y00000u0NeaQAE,salesforce,,2018-12-08,2019-12-07,,2019-12-07,1,Renewal,Residential developer
4000,4000,a1d1n00000ErZWpAAN,0010Y00000u0NeaQAE,salesforce,2019-05-14,2019-05-14,2020-05-13,,2020-05-13,1,Renewal,Residential developer
4000,4000,a1d1n00000ErZH5AAN,0010Y00000u0pPZQAY,salesforce,2017-12-31,2017-12-31,2018-12-30,,2018-12-30,1,New Business,Residential developer
4000,4000,a1d1n00000ErZYkAAN,0010Y00000u0tHDQAY,salesforce,2019-01-20,2019-01-12,2020-01-12,,2020-01-12,1,Renewal,Agent
4000,4000,a1d1n00000ErZJyAAN,0010Y00000u0tHDQAY,salesforce,2020-01-20,2020-01-12,2021-01-11,,2021-01-11,2,Renewal,Agent
3600,3600,a1d1n00000ErZU7AAN,0010Y00000u0tHDQAY,salesforce,2018-01-20,2018-01-12,2019-01-12,,2019-01-12,1,Renewal,Agent
4000,4000,a1d2o00000Wc04LAAR,0010Y00000u0tHDQAY,salesforce,2021-01-11,2021-01-12,2022-01-11,,2022-01-11,2,Renewal,Agent
4000,4000,a1d090000002BxxAAE,0010Y00000u0tHDQAY,salesforce,2023-01-09,2023-01-20,2024-01-19,,2024-01-19,2,Renewal,Agent
4000,4000,a1d2o00000YZ5E4AAL,0010Y00000u0tHDQAY,salesforce,2021-11-29,2022-01-20,2023-01-19,,2023-01-19,2,Renewal,Agent
31200,2600,a1d2o00000Wc9afAAB,0010Y00000u0tHDQAY,salesforce,,2017-12-20,2018-01-20,,2018-01-20,1,New Business,Agent
5000,5000,a1d2o00000YZ14AAAT,0010Y00000u10UEQAY,salesforce,2021-10-05,2021-10-05,2022-08-31,2022-08-31,2022-10-04,1,New Business,Asset Manager / Investor
540,540,a1d7U000000PAvvQAG,0010Y00000u16HLQAY,salesforce,2021-12-10,2021-12-24,2022-12-23,,2022-12-23,1,New Business,Residential developer
540,540,a1d090000002BkUAAU,0010Y00000u16HLQAY,salesforce,2023-01-05,2023-01-04,2024-01-03,,2024-01-03,1,New Business,Residential developer
540,540,a1d090000002CfkAAE,0010Y00000u16HLQAY,salesforce,2023-01-05,2023-01-04,2024-01-03,,2024-01-03,1,Renewal,Residential developer
5250,5250,a1d1n00000D6gnYAAR,0010Y00000u18SWQAY,salesforce,2020-06-14,2020-06-14,2021-06-13,,2021-06-13,1,Renewal,Residential developer
4250,4250,a1d1n00000ErZXVAA3,0010Y00000u18SWQAY,salesforce,2018-06-14,2018-06-14,2019-06-13,,2019-06-13,1,New Business,Residential developer
5250,5250,a1d1n00000ErZcaAAF,0010Y00000u18SWQAY,salesforce,2019-06-14,2019-06-14,2020-06-13,,2020-06-13,1,Renewal,Residential developer
4000,4000,a1d1n00000ErZWRAA3,0010Y00000u1Hl3QAE,salesforce,2018-08-20,2018-08-20,2019-08-19,,2019-08-19,1,New Business,Agent
2000,2000,a1d0900000029SsAAI,0010Y00000u1legQAA,salesforce,2022-11-23,2022-11-23,2023-11-22,,2023-11-22,1,New Business,Lender
1800,1800,a1d2o00000YYxcIAAT,0010Y00000u1MncQAE,salesforce,2021-08-28,2021-09-01,2022-08-31,,2022-08-31,1,New Business,Residential developer
7500,7500,a1d090000002HUbAAM,0010Y00000u1OAlQAM,salesforce,2023-03-02,2023-04-14,2024-04-13,,2024-04-13,2,Renewal,Residential developer
4800,6000,a1d1n00000ErZM7AAN,0010Y00000u1OAlQAM,salesforce,2020-01-16,2020-01-14,2021-04-13,,2021-04-13,2,New Business,Residential developer
7500,7500,a1d2o00000Wc4xjAAB,0010Y00000u1OAlQAM,salesforce,2021-03-08,2021-04-14,2022-04-13,,2022-04-13,2,Renewal,Residential developer
7500,7500,a1d7U000000Pk5nQAC,0010Y00000u1OAlQAM,salesforce,2022-04-15,2022-04-14,2023-04-13,,2023-04-13,2,Renewal,Residential developer
5000,5000,a1d1n00000ErZGtAAN,0010Y00000u1rraQAA,salesforce,2017-12-01,2017-12-01,2018-12-01,,2018-12-01,1,New Business,Other
5400,5400,a1d1n00000ErZd6AAF,0010Y00000u1rv4QAA,salesforce,2017-12-13,2017-12-14,2018-12-13,,2018-12-13,1,New Business,Residential developer
6000,6000,a1d2o00000WbxcCAAR,0010Y00000u1rv4QAA,salesforce,2020-12-02,2020-12-12,2021-12-11,,2021-12-11,1,Renewal,Residential developer
2237.74,2250,a1d1n00000ErZLQAA3,0010Y00000u1rv4QAA,salesforce,2018-01-31,2018-01-31,2019-02-01,,2019-02-01,1,Additional User,Residential developer
9125,9125,a1d1n00000ErZQSAA3,0010Y00000u1rv4QAA,salesforce,2018-12-13,2018-12-13,2019-12-12,,2019-12-12,3,Renewal,Residential developer
10000,10000,a1d1n00000ErZRuAAN,0010Y00000u1rv4QAA,salesforce,2019-12-12,2019-12-13,2020-12-12,,2020-12-12,3,Renewal,Residential developer
2600,2600,a1d1n00000ErZGgAAN,0010Y00000u25eIQAQ,salesforce,2017-11-17,2017-11-17,2018-11-17,,2018-11-17,1,New Business,Agent
50,50,a1d1n00000ErZJ4AAN,0010Y00000u2dzyQAA,salesforce,2018-04-30,2018-04-30,2019-04-30,,2019-04-30,1,System Generated,Asset Manager / Investor
6400,12800,a1d2o00000YYxRdAAL,0010Y00000u2K5rQAE,salesforce,2021-08-24,2021-09-01,2023-08-31,,2023-08-31,2,Renewal,Residential developer
5062.5,6750,a1d1n00000ErX3uAAF,0010Y00000u2K5rQAE,salesforce,2020-05-18,2020-05-15,2021-08-31,,2021-08-31,2,New Business,Residential developer
6400,12800,a1d09000000q8Q0AAI,0010Y00000u2K5rQAE,salesforce,2023-08-02,2023-09-01,2025-08-31,,2025-08-31,2,Renewal,Residential developer
6000,6000,a1d1n00000ErZgJAAV,0010Y00000u2WXiQAM,salesforce,2018-07-10,2018-07-05,2019-07-04,,2019-07-04,1,Renewal,Residential developer
6000,6000,a1d1n00000D70WaAAJ,0010Y00000u2WXiQAM,salesforce,2020-06-08,2020-07-05,2021-07-04,,2021-07-04,1,Renewal,Residential developer
6000,6000,a1d1n00000ErZfXAAV,0010Y00000u2WXiQAM,salesforce,2019-07-05,2019-07-05,2020-07-04,,2020-07-04,1,Renewal,Residential developer
5000,5000,a1d2o00000Wc9agAAB,0010Y00000u2WXiQAM,salesforce,,2017-07-05,2018-07-04,,2018-07-04,1,New Business,Residential developer
6000,6000,a1d2o00000XBBYGAA5,0010Y00000u2WXiQAM,salesforce,2021-06-02,2021-07-27,2022-07-26,,2022-07-26,1,Renewal,Residential developer
6000,6000,a1d09000000pzwIAAQ,0010Y00000u2WXiQAM,salesforce,2023-06-28,2023-07-27,2024-07-26,,2024-07-26,1,Renewal,Residential developer
6000,6000,a1d7U000000QRV5QAO,0010Y00000u2WXiQAM,salesforce,2022-07-18,2022-07-27,2023-07-26,,2023-07-26,1,Renewal,Residential developer
2150.89,1650,a1d2o00000Wc338AAB,0010Y00000V1ZQcQAN,salesforce,2021-02-08,2021-02-08,2021-11-14,,2021-11-14,1,Additional User,Property services company
2298.66,1650,a1d2o00000Wc4YDAAZ,0010Y00000V1ZQcQAN,salesforce,2021-03-01,2021-02-26,2021-11-14,,2021-11-14,1,Additional User,Property services company
2000,2076.71,a1d7U0000004Oq5QAE,0010Y00000V1ZQcQAN,salesforce,2022-11-01,2022-11-01,2023-11-14,,2023-11-14,1,Additional User,Property services company
2000,3095.89,a1d7U000000Pp5wQAC,0010Y00000V1ZQcQAN,salesforce,2022-04-29,2022-04-29,2023-11-14,,2023-11-14,1,Additional User,Property services company
2000,3561.64,a1d7U000000PHf1QAG,0010Y00000V1ZQcQAN,salesforce,2022-02-03,2022-02-03,2023-11-14,,2023-11-14,1,Additional User,Property services company
2000,3572.6,a1d7U000000PGssQAG,0010Y00000V1ZQcQAN,salesforce,2022-02-01,2022-02-01,2023-11-14,,2023-11-14,1,Additional User,Property services company
2000,3605.48,a1d7U000000PEMLQA4,0010Y00000V1ZQcQAN,salesforce,2022-01-25,2022-01-26,2023-11-14,,2023-11-14,1,Additional User,Property services company
1975.9,1797.26,a1d1n00000ErZJ8AAN,0010Y00000V1ZQcQAN,salesforce,2019-04-01,2018-12-18,2019-11-14,,2019-11-14,1,Additional User,Property services company
2007.5,1254,a1d1n00000ErZJXAA3,0010Y00000V1ZQcQAN,salesforce,2019-04-01,2019-04-01,2019-11-14,,2019-11-14,1,Additional User,Property services company
2012.06,882,a1d2o00000XImqVAAT,0010Y00000V1ZQcQAN,salesforce,2021-06-08,2021-06-08,2021-11-14,,2021-11-14,1,Additional User,Property services company
2021.28,1041.1,a1d09000000pqGaAAI,0010Y00000V1ZQcQAN,salesforce,2023-05-11,2023-05-11,2023-11-14,,2023-11-14,1,Additional User,Property services company
2022.59,980.82,a1d09000000psA1AAI,0010Y00000V1ZQcQAN,salesforce,2023-05-22,2023-05-22,2023-11-14,,2023-11-14,1,Additional User,Property services company
1750,1750,a1d1n00000ErZIjAAN,0010Y00000V1ZQcQAN,salesforce,2018-03-29,2018-03-29,2019-03-28,,2019-03-28,1,Additional User,Property services company
2027.78,1000,a1d2o00000Wc9ytAAB,0010Y00000V1ZQcQAN,salesforce,2021-05-19,2021-05-19,2021-11-14,,2021-11-14,1,Additional User,Property services company
2568.48,856.16,a1d1n00000ErZLMAA3,0010Y00000V1ZQcQAN,salesforce,2019-06-28,2019-07-10,2019-11-15,,2019-11-15,1,New Business,Property services company
2281.25,1375,a1d2o00000Wc70SAAR,0010Y00000V1ZQcQAN,salesforce,2021-04-09,2021-04-09,2021-11-14,,2021-11-14,1,Additional User,Property services company
2158.6,1650,a1d2o00000Wc37yAAB,0010Y00000V1ZQcQAN,salesforce,2021-02-09,2021-02-09,2021-11-14,,2021-11-14,1,Additional User,Property services company
1999.7,641,a1d2o00000Y8n0jAAB,0010Y00000V1ZQcQAN,salesforce,2021-07-21,2021-07-21,2021-11-14,,2021-11-14,1,Additional User,Property services company
4000,6915.06,a1d7U000000POwJQAW,0010Y00000V1ZQcQAN,salesforce,2022-02-22,2022-02-22,2023-11-14,,2023-11-14,2,Additional User,Property services company
1750,1750,a1d1n00000ErZIgAAN,0010Y00000V1ZQcQAN,salesforce,2018-01-12,2018-01-15,2019-01-14,,2019-01-14,1,Additional User,Property services company
2171.41,1285,a1d2o00000Wc7NrAAJ,0010Y00000V1ZQcQAN,salesforce,2021-04-13,2021-04-13,2021-11-14,,2021-11-14,1,Additional User,Property services company
4098.21,2167,a1d2o00000Wc8tGAAR,0010Y00000V1ZQcQAN,salesforce,2021-05-06,2021-05-06,2021-11-14,,2021-11-14,2,Additional User,Property services company
1750,1750,a1d1n00000ErZIhAAN,0010Y00000V1ZQcQAN,salesforce,2018-02-15,2018-02-15,2019-02-14,,2019-02-14,1,Additional User,Property services company
1972.97,400,a1d2o00000YYy4RAAT,0010Y00000V1ZQcQAN,salesforce,2021-09-02,2021-09-02,2021-11-14,,2021-11-14,1,Additional User,Property services company
